sugar-growth,gini,initial-sugar
3,0.512744492,10.542
3,0.520664925,10.572
3,0.517385361,10.502
3,0.511944515,10.538
3,0.516633888,10.532
3,0.519866357,10.454
3,0.514707345,10.848
3,0.523195251,10.43
3,0.522920641,10.312
3,0.496264252,10.27
3,0.510234732,10.42
3,0.514165105,10.342
3,0.506669134,10.642
3,0.5139699,10.67
3,0.513061834,10.85
3,0.517099114,10.568
3,0.503720681,10.58
3,0.510786134,10.366
3,0.521867685,10.072
3,0.51106199,10.442
3,0.501647221,10.298
3,0.512458293,10.616
3,0.507655682,10.478
3,0.500705185,10.2
3,0.522720868,10.292
3,0.520968594,10.46
3,0.501392115,10.536
3,0.520165068,10.808
3,0.523729993,10.364
3,0.519644899,10.288
3,0.514222244,10.764
3,0.51494143,10.748
3,0.50844634,10.348
3,0.51734079,10.556
3,0.503241595,10.17
1,0.48499956,10.902
1,0.488093829,11.108
3,0.510145067,10.554
3,0.517718747,10.43
1,0.487253553,10.99
1,0.49634207,10.896
1,0.482057223,11.032
1,0.49431809,11.128
1,0.456591015,10.858
1,0.476482968,11.036
1,0.48196023,11.006
1,0.492985795,10.944
1,0.472860263,10.836
1,0.487983129,11.144
1,0.471519211,10.802
1,0.48807519,11.216
1,0.497722702,11.022
1,0.487015472,10.846
1,0.47216829,11.006
1,0.485484257,11.196
1,0.491866699,10.87
1,0.484959157,10.958
1,0.477817772,11.09
1,0.483092023,10.954
1,0.491700378,11.08
1,0.47114214,10.766
1,0.473128266,11.096
1,0.491133481,11.102
1,0.48725331,10.954
1,0.503505754,10.932
1,0.46544181,10.878
1,0.482693622,11.128
1,0.486062093,11.096
1,0.485787615,11.148
1,0.488749957,10.758
1,0.479604023,11.01
1,0.494164723,10.984
1,0.480856973,10.956
1,0.4734294,10.818
1,0.481571522,11.01
1,0.493700885,11.084
1,0.488125871,10.832
1,0.483140613,10.804
1,0.492295435,10.968
1,0.488037717,10.864
1,0.497379354,11.088
1,0.488163978,10.816
1,0.489314059,11.086
1,0.484813798,10.978
1,0.479524203,11.012
1,0.476227121,10.662
1,0.47961221,10.826
1,0.492020236,10.932
1,0.488168376,11.14
1,0.47911675,11.298
1,0.474535144,10.986
1,0.499311979,11.06
1,0.478064604,11.134
1,0.48864639,10.94
1,0.499158446,11.046
1,0.476616141,10.848
1,0.485174404,10.664
1,0.479957532,11.014
1,0.469988441,10.924
1,0.474951561,10.906
1,0.464772033,11.022
1,0.485799316,10.476
1,0.479298194,11.138
1,0.509598028,11.098
1,0.49771254,10.764
1,0.476321063,11.084
1,0.482443586,11.322
1,0.501791302,10.886
1,0.48147655,10.766
1,0.487255338,11.252
1,0.487739333,10.928
1,0.457508169,11.18
1,0.485522436,11.16
1,0.505736632,10.964
1,0.491056586,11.418
1,0.498452739,11.04
1,0.490313152,11.156
1,0.49191131,11.02
1,0.486140347,11.076
1,0.478680823,11.188
1,0.491322475,11.036
1,0.487313862,10.906
1,0.481845623,10.902
1,0.485267962,10.882
1,0.486661123,11.016
1,0.48155446,10.994
1,0.491987745,11.054
1,0.474981617,11.066
1,0.483492003,10.922
1,0.483667687,11.302
1,0.476203354,10.936
1,0.48487306,11.288
1,0.479677347,10.954
1,0.475272153,11.016
1,0.481367506,10.758
1,0.481121101,10.788
1,0.494345937,11.082
1,0.493017654,11.2
1,0.48330416,11.172
1,0.487415756,10.902
1,0.483660764,11.13
1,0.471417834,10.858
1,0.493027352,10.926
1,0.490773126,10.952
1,0.49642623,10.81
1,0.482263292,11.054
1,0.493827291,10.674
1,0.488314815,10.894
1,0.495348463,10.714
1,0.465296524,10.862
1,0.487109221,10.84
1,0.497379738,11.152
1,0.480745461,11.012
1,0.4809649,11.226
1,0.477998848,11.108
1,0.506656824,11.058
1,0.470044,10.988
1,0.480197066,10.692
1,0.457897022,10.878
1,0.475390137,10.788
1,0.483908289,10.856
1,0.478762738,10.898
1,0.486429194,10.948
1,0.49775464,10.87
1,0.479606347,11.054
1,0.508204824,11.154
1,0.484874201,10.986
1,0.482001633,11.21
1,0.491724193,10.984
1,0.486012944,11.204
1,0.491304717,11.032
1,0.485070444,11.048
1,0.489305633,11.226
1,0.475850269,11.108
1,0.479421645,11.18
1,0.491340946,11.232
1,0.478699025,10.874
1,0.478066772,11.086
1,0.493940284,10.94
1,0.472660652,11.072
1,0.48211919,11.234
1,0.466600941,11.212
1,0.485676405,10.994
1,0.497845507,11.18
1,0.478684543,10.684
1,0.474778631,11.366
1,0.487324253,10.796
1,0.49006256,10.79
1,0.477110691,10.854
1,0.487582821,10.826
1,0.498098657,11.114
1,0.479853743,10.972
1,0.486685919,11.302
1,0.482942756,11.136
1,0.485031131,10.998
1,0.499936329,11.21
1,0.48380543,10.708
1,0.463092976,10.944
1,0.484268795,11.252
1,0.485265989,11.096
1,0.457771259,10.892
1,0.486801741,10.814
1,0.49181792,11.218
1,0.487121852,11.104
1,0.48184383,11.2
1,0.498505042,11.016
1,0.48517811,11.028
1,0.457590518,11.078
1,0.488420498,10.84
1,0.500727732,10.864
1,0.479153629,11.044
1,0.472669793,10.908
1,0.47817814,11.268
1,0.491174927,11.056
1,0.475897223,10.776
1,0.489602342,10.962
1,0.474236161,10.884
1,0.475471375,11.158
1,0.473921603,10.914
1,0.492831439,11.164
1,0.498021382,10.918
1,0.479589301,11.162
1,0.481587492,10.96
1,0.490618739,10.866
1,0.49592513,11.026
1,0.485547676,11.03
1,0.483690468,11.028
1,0.483111334,10.874
1,0.485982181,10.97
1,0.494607368,11.196
1,0.497668508,10.864
1,0.485088385,10.794
1,0.481090611,11.174
1,0.496255372,11.048
2,0.522452496,11.08
2,0.512019606,11.18
1,0.480976716,10.898
1,0.486937659,10.866
1,0.484170401,11.088
2,0.524459066,10.942
2,0.508183762,10.952
2,0.495271628,11.174
2,0.510985289,11.072
2,0.512791982,10.894
2,0.510329545,10.796
2,0.503670893,10.906
2,0.515388473,10.962
2,0.520235672,10.912
2,0.5155238,11.084
2,0.51780547,10.788
2,0.495395799,10.842
2,0.501418798,11.144
2,0.516617692,11.24
2,0.516127697,11.002
2,0.511027798,11.21
2,0.501437265,10.816
2,0.502832843,11.048
2,0.506131973,10.542
2,0.518868866,10.864
2,0.513106975,11.17
2,0.513404046,11.026
2,0.503291222,10.984
2,0.51421657,10.862
2,0.513813733,11.156
2,0.526185303,11.18
2,0.493910985,10.952
2,0.514635542,11.136
2,0.503665825,11.128
2,0.510129207,11.178
2,0.523064104,10.87
2,0.499752211,10.866
2,0.477628158,11.092
2,0.502370139,10.878
2,0.491986241,10.952
2,0.503640091,10.956
2,0.486920373,11.058
2,0.517107248,10.886
2,0.506328381,10.872
2,0.509427782,11.05
2,0.515951196,10.776
2,0.496481106,10.974
2,0.492914806,11.014
2,0.514812296,11.166
2,0.501106639,11
2,0.509079074,10.866
2,0.528463577,11.236
2,0.509886723,10.932
2,0.522288792,11.042
2,0.519184193,10.928
2,0.495146505,10.772
2,0.485193013,10.904
2,0.518188519,11.104
2,0.505903998,11.182
2,0.497063919,11.036
2,0.526391156,10.848
2,0.501559531,11.232
2,0.473356784,11.016
2,0.511950983,11.072
2,0.50899498,10.974
2,0.494931562,10.64
2,0.514667076,11.254
2,0.508809433,11.05
2,0.516558732,11.134
2,0.5236973,11.032
2,0.491496283,11.248
2,0.517825521,11.118
2,0.494060351,10.778
2,0.492948459,11.114
2,0.501266765,11.244
2,0.521181833,10.974
2,0.512232189,11.106
2,0.490751846,10.972
2,0.51670777,10.832
2,0.509774673,11.006
2,0.513052775,11.248
2,0.516845109,11.268
2,0.493956722,10.9
2,0.514834616,11.142
2,0.513117717,11.108
2,0.497725329,10.934
2,0.515138024,11.082
2,0.502324832,11.186
2,0.511782069,11.104
2,0.514458497,11.042
2,0.50303783,11.372
2,0.515407354,11.148
2,0.517265973,10.96
2,0.507185532,11.21
2,0.504232304,10.928
2,0.507841391,10.97
2,0.518111214,10.94
2,0.506935926,10.792
2,0.496878466,10.834
2,0.509631228,10.86
2,0.494803687,11.026
2,0.493589326,11.51
2,0.493762304,10.962
2,0.509198679,11.082
2,0.511589959,10.672
2,0.501189265,11.256
2,0.504528253,10.978
2,0.502504065,10.918
2,0.521227489,11.246
2,0.501734898,11.006
2,0.485176585,11.116
2,0.517383244,10.892
2,0.502693386,11
2,0.512919972,10.726
2,0.50214855,10.928
2,0.51374995,11.254
2,0.506846829,11.258
2,0.509965247,11.212
2,0.516494177,10.91
2,0.525010552,11.112
2,0.512978361,11.002
2,0.52117347,11.02
2,0.491826324,10.804
2,0.504722291,11.008
2,0.517961146,10.934
2,0.504165595,10.922
2,0.493995564,10.918
2,0.513733969,10.856
2,0.517003228,10.996
2,0.495664184,11.056
2,0.515972111,11.168
2,0.497546584,11.094
2,0.534027472,10.956
2,0.514322995,10.808
2,0.48929858,10.97
2,0.520058527,10.926
2,0.512879771,10.752
2,0.515786177,10.712
2,0.505790114,11.028
2,0.497877444,11.036
2,0.508246459,10.822
2,0.516619629,11.068
2,0.482766401,11.178
2,0.504325774,11.024
2,0.497501222,11.116
2,0.512444983,10.95
2,0.515960725,11.002
2,0.512297049,11.294
2,0.516428626,10.786
2,0.513917689,10.856
2,0.516457086,10.71
2,0.49203147,10.9
2,0.5146732,11.164
2,0.5009701,10.642
2,0.505954561,11.194
2,0.502102498,11.03
2,0.511695858,11.08
2,0.511241682,11.024
2,0.485060916,10.804
2,0.506767336,11.106
2,0.495908743,11.132
2,0.498581925,10.92
2,0.479252405,11.33
2,0.516921989,10.984
2,0.493215302,10.828
2,0.514921769,11.07
2,0.504394774,10.908
2,0.49998768,10.94
2,0.520613393,11.2
2,0.504647346,11.006
2,0.521884892,10.728
2,0.501722163,10.79
2,0.52241069,10.986
2,0.497727942,10.736
2,0.517546031,10.986
2,0.496176276,10.89
2,0.521140858,11.05
2,0.497125373,11.034
2,0.509817843,10.774
2,0.504933416,10.722
2,0.517919989,10.918
2,0.498448707,10.934
2,0.502369079,11.062
2,0.511534842,11.116
2,0.517352199,11.124
2,0.525109165,11.006
2,0.513157477,10.858
2,0.50399322,10.9
2,0.512782391,10.868
2,0.509071298,11.222
2,0.499787607,10.866
2,0.504690461,10.96
2,0.496070968,10.99
2,0.497858095,11.034
2,0.527247805,10.88
2,0.534501747,11.158
2,0.476860416,11.162
2,0.498622746,10.912
2,0.504173871,11
2,0.500416902,11.028
2,0.523921071,11.056
3,0.505662983,11.358
2,0.503104536,11.218
3,0.519960485,11.052
3,0.520409881,11.03
2,0.512238038,11.014
3,0.522250062,11.13
3,0.489789654,11.124
3,0.495499189,10.898
3,0.519066453,11.086
3,0.506392514,10.994
3,0.483998106,10.822
3,0.509675043,10.834
3,0.493601568,10.92
3,0.49944528,10.974
3,0.512425405,11.026
3,0.525996412,11.116
3,0.514858076,11.052
3,0.507412712,10.93
3,0.492619652,10.84
3,0.509729654,11.086
3,0.511083674,11.19
3,0.529547209,11.108
3,0.504720219,10.81
3,0.512921076,10.924
3,0.531822231,11.33
3,0.513021143,11.086
3,0.508872416,11.27
3,0.487858067,10.88
3,0.509766738,11.264
3,0.502394329,11.064
3,0.510239025,10.848
3,0.512220663,10.992
3,0.486658485,10.798
3,0.514954655,10.756
3,0.520547776,11.102
3,0.488367696,10.744
3,0.525925945,10.83
3,0.500724108,11.002
3,0.5055999,10.994
3,0.53112531,11.162
3,0.487915761,10.66
3,0.506060312,11.296
3,0.508713172,11.328
3,0.509701455,10.822
3,0.515146184,11.602
3,0.5126,10.738
3,0.513191544,11.144
3,0.515760639,10.924
3,0.511835668,11.094
3,0.517137211,10.802
3,0.508287472,11.244
3,0.517957492,10.772
3,0.514798707,10.884
3,0.507733545,10.838
3,0.518464089,11.102
3,0.501581434,10.726
3,0.498022879,11.288
3,0.51754751,11.11
3,0.499643892,10.938
3,0.51743295,10.946
3,0.505478334,10.74
3,0.504346682,11.284
3,0.532707117,11.01
3,0.524752024,10.756
3,0.499824117,11.006
3,0.513496682,11.008
3,0.520066864,11.098
3,0.516566226,11.024
3,0.488906184,10.816
3,0.518909693,10.946
3,0.509410469,10.838
3,0.521233636,10.976
3,0.501266038,10.692
3,0.500069648,11.114
3,0.511743733,11.14
3,0.489038032,10.95
3,0.50269692,10.858
3,0.512798505,10.784
3,0.522179313,10.656
3,0.528469973,11.02
3,0.523239941,11.186
3,0.48604576,11.228
3,0.524878614,10.784
3,0.518884474,11.276
3,0.508838611,11.068
3,0.499866841,11.092
3,0.519265334,11.24
3,0.512150859,10.908
3,0.512883989,11.398
3,0.489248779,11.038
3,0.504537123,10.796
3,0.50602813,10.746
3,0.520829001,10.868
3,0.503423294,10.906
3,0.512645837,11.07
3,0.521180804,11.084
3,0.500966831,10.842
3,0.490332827,11.048
3,0.503199208,10.964
3,0.499299133,11.202
3,0.50469316,11.158
3,0.512141304,11.052
3,0.527348332,11.018
3,0.489089273,11.084
3,0.49913902,10.82
3,0.504072694,11.096
3,0.497820336,11.024
3,0.523778876,10.89
3,0.502586586,10.624
3,0.514889381,11.124
3,0.500241033,10.89
3,0.504301661,10.95
3,0.509453999,10.992
3,0.520110933,10.74
3,0.506832497,11.04
3,0.499091561,10.994
3,0.497005655,10.94
3,0.525086269,11.018
3,0.501903898,11.132
3,0.510385776,10.876
3,0.492368137,10.882
3,0.493374023,11.046
3,0.523456325,11.012
3,0.522148543,10.95
3,0.49180603,10.91
3,0.527003225,10.886
3,0.513613736,11.076
3,0.495247386,10.784
3,0.513306343,11.214
3,0.514711222,10.994
3,0.511136918,11.23
3,0.516281449,10.956
3,0.501123789,11.166
3,0.531416033,11.086
3,0.508622934,10.65
3,0.511023201,11.156
3,0.498119173,11.126
3,0.511889289,11.406
3,0.507612142,10.976
3,0.498714727,10.82
3,0.493657215,11.048
3,0.502654953,11.352
3,0.498761399,11.098
3,0.504670248,11.1
3,0.516523253,11.082
3,0.506135152,11.084
3,0.508553744,10.782
3,0.517942232,11.236
3,0.514368294,10.86
3,0.53423316,10.954
3,0.504944824,11.054
3,0.50535577,11.026
3,0.525762501,10.824
3,0.517170956,10.874
3,0.522525581,10.776
3,0.507080654,10.98
3,0.522644491,11.072
3,0.495417991,11.15
3,0.489193901,11.018
3,0.5159188,10.888
3,0.501530944,10.96
3,0.519898702,11.072
3,0.49825751,11.16
3,0.502031428,10.98
3,0.50163701,11.09
3,0.511594837,10.866
3,0.508474575,11.014
3,0.505382793,10.978
3,0.513059297,10.948
3,0.489260728,10.944
3,0.511679527,11.214
3,0.515207089,10.886
3,0.504910124,10.976
3,0.508447761,11.06
3,0.519439478,11.382
3,0.502812833,11.02
3,0.510560324,11.23
3,0.506898081,11.08
3,0.51899218,11.372
3,0.516165703,10.798
3,0.496763409,10.816
3,0.51273233,11.398
3,0.499307494,11.392
3,0.507135398,11.242
3,0.501023329,11.144
3,0.508151117,11.06
3,0.494579275,10.964
3,0.511355461,11.05
3,0.486728126,10.986
3,0.499802635,11.49
3,0.514627647,10.882
3,0.528713872,10.974
3,0.498296289,10.924
3,0.49111692,11.29
3,0.523703946,10.954
3,0.492738204,10.918
3,0.520849394,11.338
3,0.523208697,11.04
3,0.51616722,10.814
3,0.500694117,11.024
3,0.507088855,10.892
3,0.498484874,10.828
1,0.483552822,11.55
1,0.499748815,11.992
1,0.489802448,11.252
1,0.458758662,11.344
1,0.490631127,11.67
1,0.491546549,11.432
1,0.475979335,11.844
1,0.48125408,11.594
1,0.477152422,11.216
1,0.491033838,11.386
1,0.489270147,11.578
1,0.494346686,11.324
1,0.489345675,11.368
1,0.44915222,10.968
1,0.47348161,11.356
1,0.468336081,11.556
1,0.482406944,11.456
1,0.48587428,11.746
1,0.480877296,11.732
1,0.475680242,11.436
1,0.48038135,11.744
1,0.464949191,11.642
1,0.483305126,11.34
1,0.467283346,11.24
1,0.468484177,11.652
1,0.501382802,11.622
1,0.483364354,11.562
1,0.469004299,11.51
1,0.47740899,11.372
1,0.494666099,11.69
1,0.495730865,11.436
1,0.473996101,11.584
1,0.476390072,11.686
1,0.457546635,11.222
1,0.475646099,11.398
1,0.475079372,11.35
1,0.47572055,11.476
1,0.480052865,11.458
1,0.469415068,11.584
1,0.484544834,11.382
1,0.470409231,11.514
1,0.472732942,11.266
1,0.487256425,11.35
1,0.475048847,11.552
1,0.45710797,11.626
1,0.473400973,11.236
1,0.488551076,11.654
1,0.479578373,11.178
1,0.487493981,11.428
1,0.485207747,11.314
1,0.47884488,11.762
1,0.45957874,11.29
1,0.48407821,11.812
1,0.479318125,11.78
1,0.500108564,11.47
1,0.478956884,11.348
1,0.474956863,11.514
1,0.508428804,11.676
1,0.479911151,11.41
1,0.482281949,11.798
1,0.482891076,11.39
1,0.481566905,11.59
1,0.481050397,11.458
1,0.482620174,11.22
1,0.475757859,11.516
1,0.497686685,11.134
1,0.486575692,11.322
1,0.487474567,11.264
1,0.470886295,11.542
1,0.464460594,11.582
1,0.47220334,11.272
1,0.483750199,11.544
1,0.472824948,11.232
1,0.485795883,11.55
1,0.489695942,11.62
1,0.478689296,11.594
1,0.478976629,11.494
1,0.479798446,11.488
1,0.478957714,11.218
1,0.480822532,11.456
1,0.471947674,11.402
1,0.478049857,11.746
1,0.488510037,11.542
1,0.495548107,11.444
1,0.479081928,11.682
1,0.475504389,11.126
1,0.478208163,11.56
1,0.465997094,11.74
1,0.472944277,11.23
1,0.486428093,11.354
1,0.468414791,11.35
1,0.481287639,11.228
1,0.495024192,11.576
1,0.468042313,11.394
1,0.474162092,11.462
1,0.488929916,11.33
1,0.486140359,11.368
1,0.49008548,11.818
1,0.484318507,11.468
1,0.4626623,11.602
1,0.471071182,11.672
1,0.478986153,11.524
1,0.479360126,11.552
1,0.489389528,11.474
1,0.481765986,11.698
1,0.485047088,11.484
1,0.484315546,11.306
1,0.45948058,11.728
1,0.470226879,11.354
1,0.486100622,11.444
1,0.478751672,11.352
1,0.468306964,11.752
1,0.480915357,11.376
1,0.492830055,11.376
1,0.489595649,11.668
1,0.484295624,11.446
1,0.480073331,11.574
1,0.484370412,11.192
1,0.489983287,11.318
1,0.487594756,11.66
1,0.474876851,11.65
1,0.482717244,11.48
1,0.488829556,11.672
1,0.482665188,11.388
1,0.486076475,11.3
1,0.471536699,11.658
1,0.498294262,11.588
1,0.490818111,11.402
1,0.483153324,11.566
1,0.478866022,11.414
1,0.48651588,11.5
1,0.468495736,11.332
1,0.479287868,11.572
1,0.479263898,11.464
1,0.468490387,11.474
1,0.496681473,11.596
1,0.475132093,11.31
1,0.474819852,11.422
1,0.474695622,11.568
1,0.483808929,11.444
1,0.452286207,11.142
1,0.464571204,11.456
1,0.492225248,11.512
1,0.483274397,11.446
1,0.487876161,11.36
1,0.49040969,11.594
1,0.48377416,11.796
1,0.491146486,11.192
1,0.477391411,11.386
1,0.483176443,11.468
1,0.485142232,11.338
1,0.483494947,11.542
1,0.481757933,11.592
1,0.472695821,11.656
1,0.480917489,11.51
1,0.491754977,11.432
1,0.488998946,11.372
1,0.482897968,11.754
1,0.487234178,11.596
1,0.477432827,11.356
1,0.474938733,11.438
1,0.491578936,11.69
1,0.479102236,11.656
1,0.48134307,11.52
1,0.481848667,11.416
1,0.465986473,11.58
1,0.474727703,11.574
1,0.483428041,11.354
1,0.471315416,11.566
1,0.48422106,11.526
1,0.474912054,11.478
1,0.49641509,11.378
1,0.483710034,11.216
1,0.474693298,11.68
1,0.488424124,11.374
1,0.501859157,11.326
1,0.481652691,11.542
1,0.472297067,11.802
1,0.465224773,11.674
1,0.492359456,11.402
1,0.498905694,11.518
1,0.492472455,11.524
1,0.487025455,11.368
1,0.491852138,11.326
1,0.470153426,11.356
1,0.472968674,11.576
1,0.472747458,11.332
1,0.475548797,11.396
1,0.488232999,11.432
1,0.46509544,11.452
1,0.470933557,11.288
1,0.494055952,11.57
1,0.472017395,11.62
1,0.474278061,11.348
1,0.48428956,11.732
1,0.474888761,11.162
1,0.482798467,11.5
2,0.504592968,11.24
1,0.489715128,11.412
1,0.468481815,11.588
1,0.494670058,11.682
2,0.500317385,11.58
2,0.514800913,11.078
2,0.504484188,11.428
2,0.498732331,11.626
2,0.509874724,11.184
2,0.512215678,11.322
2,0.509996129,11.252
2,0.491908681,11.57
2,0.514713874,11.602
2,0.483062643,11.556
2,0.496111762,11.528
2,0.510619686,11.208
2,0.49828772,11.54
2,0.510449421,11.422
2,0.496470075,11.398
2,0.516111341,11.604
2,0.528738457,11.48
2,0.488754708,11.376
2,0.506719563,11.25
2,0.513188201,11.686
2,0.520197866,11.606
2,0.520285412,11.398
2,0.490556867,11.28
2,0.48361901,11.524
2,0.50455437,11.678
2,0.500198851,11.256
2,0.496316645,11.45
2,0.491681045,11.71
2,0.504871517,11.476
2,0.500415405,11.554
2,0.500696111,11.286
2,0.527735963,11.474
2,0.502774929,11.4
2,0.504093587,11.538
2,0.476054629,11.354
2,0.491003958,11.44
2,0.51593333,11.688
2,0.530345532,11.472
2,0.491260073,11.502
2,0.505618199,11.172
2,0.498211024,11.424
2,0.485633618,11.476
2,0.515652093,11.668
2,0.513028821,11.484
2,0.50291449,11.46
2,0.507002925,11.57
2,0.52167037,11.57
2,0.512938581,11.812
2,0.517201577,11.598
2,0.500387015,11.31
2,0.507391432,11.474
2,0.496175417,11.426
2,0.511572927,11.828
2,0.493528307,11.834
2,0.515622316,11.182
2,0.512806803,11.65
2,0.49995635,11.422
2,0.521843746,11.392
2,0.517451703,11.788
2,0.494727538,11.534
2,0.492089827,11.504
2,0.516716273,11.302
2,0.500463016,11.224
2,0.520851675,11.656
2,0.510602535,11.276
2,0.489269479,11.348
2,0.48951071,11.746
2,0.519887498,11.42
2,0.511299777,11.686
2,0.510658942,11.64
2,0.499662457,11.31
2,0.513732497,11.256
2,0.499428543,11.434
2,0.508926384,11.322
2,0.497647807,11.498
2,0.504480349,11.452
2,0.517397119,12.126
2,0.522488695,12.134
2,0.505320821,11.404
2,0.496395643,11.502
2,0.497696559,11.362
2,0.507714706,11.294
2,0.49319702,11.39
2,0.530793927,11.382
2,0.505787603,11.852
2,0.508794362,11.576
2,0.523420676,11.284
2,0.511495907,11.604
2,0.505255031,11.484
